租金,room_size,室,卫,厅,天然气,空调,独卫,飘窗,阳台,district_name,price_y,最近地铁距离,1500内地铁口,最近公交站距离,500内公交站数量,最近银行距离,1000内银行数量,最近影院距离,1000内影院数量,最近餐饮距离,700内餐饮数量,500内超市数量,1000内公园数量,最近菜市场距离,1000内菜市场数量
730,13,4,2,1,0,1,0,0,1,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
590,9,4,2,1,0,0,0,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
550,6,4,2,1,0,0,0,0,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
750,16,4,2,1,0,0,1,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
650,13,3,1,1,0,0,0,0,0,武侯区,13393,2550.364152,华兴,221.3642396,5,1855.713318,1,1543.257601,1,86.05497565,20,10,9,594.2666455,2
790,12,3,1,1,0,1,0,1,0,武侯区,13393,2550.364152,华兴,221.3642396,5,1855.713318,1,1543.257601,1,86.05497565,20,10,9,594.2666455,2
720,14,3,1,1,0,0,0,0,1,武侯区,13393,2550.364152,华兴,221.3642396,5,1855.713318,1,1543.257601,1,86.05497565,20,10,9,594.2666455,2
680,8,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
459,7,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
650,11,4,1,1,0,0,0,1,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
650,10,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
1050,16,4,2,1,0,0,1,1,0,高新区,,766.5663444,华府大道 四河 广都,344.5173553,2,1341.465658,1,1628.850685,1,27.6459135,20,4,5,79.91671862,2
770,12,4,2,1,0,0,0,1,0,高新区,,766.5663444,华府大道 四河 广都,344.5173553,2,1341.465658,1,1628.850685,1,27.6459135,20,4,5,79.91671862,2
790,13,4,2,1,0,0,0,0,0,高新区,,766.5663444,华府大道 四河 广都,344.5173553,2,1341.465658,1,1628.850685,1,27.6459135,20,4,5,79.91671862,2
840,16,4,2,1,0,0,0,1,0,高新区,,766.5663444,华府大道 四河 广都,344.5173553,2,1341.465658,1,1628.850685,1,27.6459135,20,4,5,79.91671862,2
950,28,5,2,1,0,0,1,1,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
620,12,5,2,1,0,0,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
600,22,5,2,1,0,0,0,0,1,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
640,14,5,2,1,0,0,0,1,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
550,7,5,2,1,0,0,0,0,0,天府新区,17317,2491.393217,四河,119.2846156,5,1485.220628,1,1135.918983,1,13.84906244,20,15,14,621.8333918,3
500,13,4,2,1,0,0,0,1,0,温江区,,222.1174382,凤凰大街,260.7133706,3,3233.52338,1,2705.309222,1,199.7380923,20,9,5,638.2292232,1
500,22,4,2,1,0,0,0,0,1,温江区,,222.1174382,凤凰大街,260.7133706,3,3233.52338,1,2705.309222,1,199.7380923,20,9,5,638.2292232,1
470,9,4,2,1,0,0,0,0,0,温江区,,222.1174382,凤凰大街,260.7133706,3,3233.52338,1,2705.309222,1,199.7380923,20,9,5,638.2292232,1
750,21,4,2,1,0,0,1,0,0,温江区,,222.1174382,凤凰大街,260.7133706,3,3233.52338,1,2705.309222,1,199.7380923,20,9,5,638.2292232,1
500,12,4,2,1,0,0,0,1,0,温江区,13871,601.5494258,涌泉 凤凰大街,62.52042758,5,4285.973113,1,1607.231811,1,15.15134454,20,8,7,500.3070867,1
600,16,4,2,1,0,0,0,0,1,温江区,13871,601.5494258,涌泉 凤凰大街,62.52042758,5,4285.973113,1,1607.231811,1,15.15134454,20,8,7,500.3070867,1
550,13,4,2,1,0,0,0,1,0,温江区,13871,601.5494258,涌泉 凤凰大街,62.52042758,5,4285.973113,1,1607.231811,1,15.15134454,20,8,7,500.3070867,1
490,11,4,2,1,0,0,0,1,0,温江区,13871,601.5494258,涌泉 凤凰大街,62.52042758,5,4285.973113,1,1607.231811,1,15.15134454,20,8,7,500.3070867,1
638,9,4,2,1,0,0,0,1,0,天府新区,17995,618.1374071,海昌路 五根松 华阳,101.2495763,3,1424.387857,1,296.0711089,2,73.07925915,20,7,8,1216.788346,1
888,26,4,2,1,0,0,1,1,0,天府新区,17995,618.1374071,海昌路 五根松 华阳,101.2495763,3,1424.387857,1,296.0711089,2,73.07925915,20,7,8,1216.788346,1
598,12,4,2,1,0,0,0,1,0,天府新区,17995,618.1374071,海昌路 五根松 华阳,101.2495763,3,1424.387857,1,296.0711089,2,73.07925915,20,7,8,1216.788346,1
728,15,4,2,1,0,0,0,1,0,天府新区,17995,618.1374071,海昌路 五根松 华阳,101.2495763,3,1424.387857,1,296.0711089,2,73.07925915,20,7,8,1216.788346,1
620,10,4,2,1,0,0,0,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
690,17,4,2,1,0,0,0,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
850,16,4,2,1,0,0,1,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
620,10,4,2,1,0,0,0,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
640,15,8,3,1,0,0,0,1,0,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
620,13,8,3,1,0,0,0,0,0,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
990,20,8,3,1,0,0,1,1,0,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
700,15,8,3,1,0,1,0,0,1,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
650,16,8,3,1,0,0,0,0,1,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
620,13,8,3,1,0,0,0,0,0,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
650,16,8,3,1,0,0,0,0,0,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
610,12,8,3,1,0,0,0,0,0,高新区,14995,1847.143612,四河,401.6269879,3,665.6647128,1,385.2249075,1,141.3206174,20,6,20,744.4505592,3
800,15,3,1,1,0,0,0,0,1,青羊区,17664,575.082752,中坝,111.0684791,5,106.5943325,2,669.7993448,1,84.71575958,20,15,13,621.2016505,1
840,10,3,1,1,0,1,0,1,0,青羊区,17664,575.082752,中坝,111.0684791,5,106.5943325,2,669.7993448,1,84.71575958,20,15,13,621.2016505,1
770,13,3,1,1,0,0,0,1,0,青羊区,17664,575.082752,中坝,111.0684791,5,106.5943325,2,669.7993448,1,84.71575958,20,15,13,621.2016505,1
380,6,4,2,1,0,0,0,0,0,龙泉驿区,15473,2345.891514,大面铺,177.1672443,5,5106.120901,1,173.2438821,2,101.2067792,20,3,4,1030.0465,1
570,8,4,2,1,0,0,0,0,0,龙泉驿区,15473,2345.891514,大面铺,177.1672443,5,5106.120901,1,173.2438821,2,101.2067792,20,3,4,1030.0465,1
750,16,4,2,1,0,1,0,0,1,龙泉驿区,15473,2345.891514,大面铺,177.1672443,5,5106.120901,1,173.2438821,2,101.2067792,20,3,4,1030.0465,1
900,16,4,2,1,0,1,1,0,0,龙泉驿区,15473,2345.891514,大面铺,177.1672443,5,5106.120901,1,173.2438821,2,101.2067792,20,3,4,1030.0465,1
700,24,4,2,1,0,0,0,0,1,郫都区,12458,821.8677962,金周路 金科北路,108.318445,1,2602.1757,1,1591.146053,1,717.5634167,1,1,2,974.9240899,2
500,10,4,2,1,0,0,0,0,0,郫都区,12458,821.8677962,金周路 金科北路,108.318445,1,2602.1757,1,1591.146053,1,717.5634167,1,1,2,974.9240899,2
650,13,4,2,1,0,0,0,0,0,郫都区,12458,821.8677962,金周路 金科北路,108.318445,1,2602.1757,1,1591.146053,1,717.5634167,1,1,2,974.9240899,2
800,23,4,2,1,0,0,1,0,0,郫都区,12458,821.8677962,金周路 金科北路,108.318445,1,2602.1757,1,1591.146053,1,717.5634167,1,1,2,974.9240899,2
780,13,3,1,1,0,0,0,1,0,锦江区,14726,437.1001867,琉璃场,240.4673384,5,522.820109,2,1105.398371,1,176.4572238,20,11,20,600.0589802,3
780,11,3,1,1,0,0,0,1,0,锦江区,14726,437.1001867,琉璃场,240.4673384,5,522.820109,2,1105.398371,1,176.4572238,20,11,20,600.0589802,3
780,17,3,1,1,0,0,0,0,1,锦江区,14726,437.1001867,琉璃场,240.4673384,5,522.820109,2,1105.398371,1,176.4572238,20,11,20,600.0589802,3
1070,16,4,2,1,0,1,0,0,0,成华区,20469,1455.853928,红星桥,221.8808239,5,346.8030034,2,82.81579544,2,19.56469504,20,15,20,59.52571213,3
850,11,4,2,1,0,0,0,0,1,成华区,20469,1455.853928,红星桥,221.8808239,5,346.8030034,2,82.81579544,2,19.56469504,20,15,20,59.52571213,3
1300,17,4,2,1,0,0,1,1,0,成华区,20469,1455.853928,红星桥,221.8808239,5,346.8030034,2,82.81579544,2,19.56469504,20,15,20,59.52571213,3
790,9,4,2,1,0,0,0,0,0,成华区,20469,1455.853928,红星桥,221.8808239,5,346.8030034,2,82.81579544,2,19.56469504,20,15,20,59.52571213,3
600,9,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
650,13,4,1,1,0,0,0,0,1,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
550,9,4,1,1,0,0,0,1,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
550,7,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
1000,11,4,1,1,0,1,0,1,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
810,9,4,1,1,0,0,0,1,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
830,9,4,1,1,0,0,0,1,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
700,6,4,1,1,0,0,0,0,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
830,14,4,2,1,0,0,0,0,1,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
760,10,4,2,1,0,0,0,0,0,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
620,6,4,2,1,0,0,0,0,0,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
1050,17,4,2,1,0,0,1,1,0,双流区,22368,874.3418412,中坝,234.4329947,4,721.98131,2,1414.226651,1,10.90537058,20,12,8,315.0457669,1
850,16,4,2,1,0,0,1,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
390,6,4,2,1,0,0,0,0,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
690,13,4,2,1,0,0,0,0,1,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
470,6,4,2,1,0,0,0,0,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
680,8,4,2,1,0,0,0,0,0,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
1100,27,4,2,1,0,0,1,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
930,14,4,2,1,0,1,0,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
890,20,4,2,1,0,0,0,0,1,高新区,25113,242.8479112,五根松 华阳 广都 海昌路,177.7757764,3,1260.57376,1,1037.744651,1,362.2245318,12,1,1,519.4404755,1
550,7,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
500,7,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
600,13,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
599,10,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
800,15,3,2,2,0,0,0,0,1,青羊区,,967.3759779,蔡桥 中坝,46.3777904,4,669.2135275,1,1892.630248,1,65.25726173,20,9,13,1115.195403,1
720,8,3,2,2,0,0,0,0,0,青羊区,,967.3759779,蔡桥 中坝,46.3777904,4,669.2135275,1,1892.630248,1,65.25726173,20,9,13,1115.195403,1
1100,16,3,2,2,0,0,1,1,0,青羊区,,967.3759779,蔡桥 中坝,46.3777904,4,669.2135275,1,1892.630248,1,65.25726173,20,9,13,1115.195403,1
750,13,4,1,1,0,1,0,0,1,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
510,7,4,1,1,0,1,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
550,9,4,1,1,0,0,0,1,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
380,7,4,1,1,0,0,0,0,0,金牛区,11596,68.45679616,天河路 犀浦站 犀浦 百草路,55.3231851,3,832.6134167,1,1249.161324,1,38.50245734,20,2,12,831.0842217,3
690,6,3,1,1,0,1,0,0,0,武侯区,18253,1190.814339,高朋大道 神仙树,199.6859711,5,512.375343,1,1909.862835,1,71.95546321,20,15,15,609.1443871,3
780,9,3,1,1,0,1,0,0,0,武侯区,18253,1190.814339,高朋大道 神仙树,199.6859711,5,512.375343,1,1909.862835,1,71.95546321,20,15,15,609.1443871,3
790,9,3,1,1,0,1,0,0,0,武侯区,18253,1190.814339,高朋大道 神仙树,199.6859711,5,512.375343,1,1909.862835,1,71.95546321,20,15,15,609.1443871,3
750,10,3,1,1,0,0,0,0,0,青羊区,17201,1711.100176,成都西站,92.05149352,5,880.0213067,1,979.5290348,1,270.5147518,20,13,11,328.9481543,2
950,21,3,1,1,0,0,0,0,1,青羊区,17201,1711.100176,成都西站,92.05149352,5,880.0213067,1,979.5290348,1,270.5147518,20,13,11,328.9481543,2
750,13,3,1,1,0,0,0,1,0,青羊区,17201,1711.100176,成都西站,92.05149352,5,880.0213067,1,979.5290348,1,270.5147518,20,13,11,328.9481543,2
690,10,4,2,1,0,1,0,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
950,16,4,2,1,0,0,1,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
730,17,4,2,1,0,0,0,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
620,10,4,2,1,0,0,0,1,0,高新区,18157,2048.634022,世纪城,31.61443397,5,864.9810642,1,237.6659778,1,21.3030081,20,15,20,606.0064058,3
390,9,4,2,1,0,0,0,1,0,郫都区,,1092.064513,天河路 百草路,386.2178972,4,817.2281131,1,536.9706898,1,344.6906284,20,8,2,423.4469052,2
300,6,4,2,1,0,0,0,0,0,郫都区,,1092.064513,天河路 百草路,386.2178972,4,817.2281131,1,536.9706898,1,344.6906284,20,8,2,423.4469052,2
450,10,4,2,1,0,0,0,0,0,郫都区,,1092.064513,天河路 百草路,386.2178972,4,817.2281131,1,536.9706898,1,344.6906284,20,8,2,423.4469052,2
800,15,4,2,1,0,0,1,1,0,郫都区,,1092.064513,天河路 百草路,386.2178972,4,817.2281131,1,536.9706898,1,344.6906284,20,8,2,423.4469052,2
520,13,4,2,1,0,0,0,1,0,温江区,13034,494.1050622,南熏大道 凤溪河 光华公园,287.0122054,1,3992.224155,1,837.9978293,1,74.52220414,18,5,20,728.2616061,3
470,10,4,2,1,0,0,0,1,0,温江区,13034,494.1050622,南熏大道 凤溪河 光华公园,287.0122054,1,3992.224155,1,837.9978293,1,74.52220414,18,5,20,728.2616061,3
750,21,4,2,1,0,0,1,1,0,温江区,13034,494.1050622,南熏大道 凤溪河 光华公园,287.0122054,1,3992.224155,1,837.9978293,1,74.52220414,18,5,20,728.2616061,3
620,21,4,2,1,0,0,0,0,1,温江区,13034,494.1050622,南熏大道 凤溪河 光华公园,287.0122054,1,3992.224155,1,837.9978293,1,74.52220414,18,5,20,728.2616061,3
690,8,4,1,1,0,0,0,0,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
750,10,4,1,1,0,0,0,0,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
730,9,4,1,1,0,0,0,1,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
730,9,4,1,1,0,0,0,0,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
890,26,5,2,1,0,0,1,1,0,龙泉驿区,14456,4363.7513,龙平路,476.7479892,1,2442.532034,1,1574.900732,1,0.110862673,12,1,3,1103.299862,1
440,8,5,2,1,0,0,0,0,0,龙泉驿区,14456,4363.7513,龙平路,476.7479892,1,2442.532034,1,1574.900732,1,0.110862673,12,1,3,1103.299862,1
590,10,5,2,1,0,0,0,1,0,龙泉驿区,14456,4363.7513,龙平路,476.7479892,1,2442.532034,1,1574.900732,1,0.110862673,12,1,3,1103.299862,1
690,22,5,2,1,0,0,0,0,1,龙泉驿区,14456,4363.7513,龙平路,476.7479892,1,2442.532034,1,1574.900732,1,0.110862673,12,1,3,1103.299862,1
620,13,5,2,1,0,0,0,0,0,龙泉驿区,14456,4363.7513,龙平路,476.7479892,1,2442.532034,1,1574.900732,1,0.110862673,12,1,3,1103.299862,1
1100,14,4,2,1,0,0,1,1,0,成华区,,884.9744952,八里庄 二仙桥,94.42197979,4,1071.783943,1,1338.447156,1,36.32049123,20,15,20,211.0604503,3
860,13,4,2,1,0,0,0,0,0,成华区,,884.9744952,八里庄 二仙桥,94.42197979,4,1071.783943,1,1338.447156,1,36.32049123,20,15,20,211.0604503,3
690,7,4,2,1,0,0,0,0,0,成华区,,884.9744952,八里庄 二仙桥,94.42197979,4,1071.783943,1,1338.447156,1,36.32049123,20,15,20,211.0604503,3
850,10,4,2,1,0,1,0,0,0,成华区,,884.9744952,八里庄 二仙桥,94.42197979,4,1071.783943,1,1338.447156,1,36.32049123,20,15,20,211.0604503,3
950,15,3,2,1,0,1,0,0,1,青羊区,,967.3759779,蔡桥 中坝,46.3777904,4,669.2135275,1,1892.630248,1,65.25726173,20,9,13,1115.195403,1
850,8,3,2,1,0,1,0,0,0,青羊区,,967.3759779,蔡桥 中坝,46.3777904,4,669.2135275,1,1892.630248,1,65.25726173,20,9,13,1115.195403,1
1300,16,3,2,1,0,1,1,1,0,青羊区,,967.3759779,蔡桥 中坝,46.3777904,4,669.2135275,1,1892.630248,1,65.25726173,20,9,13,1115.195403,1
600,8,4,2,1,0,0,0,0,0,高新区,17023,2714.541417,世纪城,30.28723084,4,1521.180511,1,963.0272759,1,26.77130244,20,10,20,90.54078947,3
890,19,4,2,1,0,0,1,1,0,高新区,17023,2714.541417,世纪城,30.28723084,4,1521.180511,1,963.0272759,1,26.77130244,20,10,20,90.54078947,3
880,27,4,2,1,0,0,0,0,1,高新区,17023,2714.541417,世纪城,30.28723084,4,1521.180511,1,963.0272759,1,26.77130244,20,10,20,90.54078947,3
690,11,4,2,1,0,0,0,1,0,高新区,17023,2714.541417,世纪城,30.28723084,4,1521.180511,1,963.0272759,1,26.77130244,20,10,20,90.54078947,3
1070,22,4,2,1,0,0,1,1,0,郫都区,13733,775.8781268,百草路,181.5418174,2,1893.330312,1,1389.21877,1,230.0336096,10,4,6,423.5777292,1
790,23,4,2,1,0,0,0,0,1,郫都区,13733,775.8781268,百草路,181.5418174,2,1893.330312,1,1389.21877,1,230.0336096,10,4,6,423.5777292,1
590,8,4,2,1,0,0,0,1,0,郫都区,13733,775.8781268,百草路,181.5418174,2,1893.330312,1,1389.21877,1,230.0336096,10,4,6,423.5777292,1
750,13,4,2,1,0,1,0,0,0,郫都区,13733,775.8781268,百草路,181.5418174,2,1893.330312,1,1389.21877,1,230.0336096,10,4,6,423.5777292,1
680,9,4,1,1,0,0,0,1,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
730,9,4,1,1,0,0,0,1,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
720,5,4,1,1,0,1,0,0,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
650,6,4,1,1,0,0,0,0,0,锦江区,,1435.016062,四川师大,116.4670271,5,907.3077002,1,3675.448376,1,250.8125649,20,10,18,423.3158518,2
760,15,4,1,1,0,0,0,1,0,成华区,,680.0311332,动物园,66.05620531,4,153.9224619,7,3915.171921,1,19.23554307,20,10,12,404.0977471,2
760,15,4,1,1,0,0,0,0,1,成华区,,680.0311332,动物园,66.05620531,4,153.9224619,7,3915.171921,1,19.23554307,20,10,12,404.0977471,2
690,10,4,1,1,0,0,0,1,0,成华区,,680.0311332,动物园,66.05620531,4,153.9224619,7,3915.171921,1,19.23554307,20,10,12,404.0977471,2
590,6,4,1,1,0,0,0,0,0,成华区,,680.0311332,动物园,66.05620531,4,153.9224619,7,3915.171921,1,19.23554307,20,10,12,404.0977471,2
570,8,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
660,14,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
890,19,4,2,1,0,0,1,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
450,11,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
630,11,4,1,1,0,0,0,0,1,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
590,7,4,1,1,0,0,0,0,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
640,12,4,1,1,0,0,0,1,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
390,5,4,1,1,0,0,0,0,0,龙泉驿区,,205.2391946,界牌 连山坡,257.8736873,2,2655.821903,1,1682.320885,1,400.3870564,1,1,1,1817.710836,1
750,13,4,2,1,0,0,1,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
600,11,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
640,12,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
560,7,4,2,1,0,0,0,0,0,天府新区,,2337.872049,万盛,173.4713494,5,471.1859301,1,1734.681015,1,0.453687813,20,9,4,440.3047583,2
840,6,4,1,1,0,1,0,0,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
1050,11,4,1,1,0,1,0,1,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
935,9,4,1,1,0,0,0,1,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
990,9,4,1,1,0,1,0,1,0,金牛区,11966,546.0043246,前锋路 红星桥 李家沱 人民北路,44.37495307,5,759.7333317,3,812.6970552,1,128.5110556,20,15,20,490.1636276,3
690,10,4,1,1,0,0,0,0,0,青羊区,20163,1140.94843,清江西路,142.501909,5,1016.150911,1,1222.467958,1,154.1055794,17,4,15,1160.911028,1
